date,state,prison_name,prison_population,male_prisoners,female_prisoners,young_prisoners,middle_prisoners,old_prisoners,drug_crimes,violent_crimes,property_crimes,other_crimes
2023-04-30,Johor,Kluang Prison,4912,4643,269,2375,1923,614,2854,881,652,525
2023-04-30,Sabah,Kota Kinabalu Prison,2023,1912,111,978,792,253,1175,363,268,217
2023-04-30,Sabah,Kota Kinabalu Women's Prison,1538,0,1538,743,602,193,893,276,204,165
2023-04-30,Sabah,Tawau Prison,1723,1628,95,833,674,216,1001,309,229,184
2023-04-30,Sabah,Sandakan Prison,1392,1315,77,673,545,174,808,249,185,150
2023-04-30,Perak,Taiping Prison,2225,2103,122,1075,871,279,1292,399,295,239
2023-04-30,Perak,Tapah Prison,1557,1471,86,752,609,196,904,279,206,168
2023-04-30,Perak,Kamunting Detention Centre,669,632,37,323,262,84,388,120,88,73
2023-04-30,Kedah,Pokok Sena Prison,1045,987,58,505,409,131,607,187,138,113
2023-04-30,Kedah,Sungai Petani Prison,918,867,51,443,359,116,533,164,122,99
2023-04-30,Kedah,Alor Star Prison,1375,1299,76,664,538,173,799,246,182,148
2023-04-30,Pahang,Bentong Prison,1416,1338,78,684,554,178,822,254,188,152
2023-04-30,Pahang,Penor Prison,1366,1291,75,660,535,171,793,245,181,147
2023-04-30,Penang,Penang Prison,853,806,47,412,334,107,495,153,113,92
2023-04-30,Penang,Seberang Prai Prison,816,771,45,394,319,103,474,146,108,88
2023-04-30,Melaka,Ayer Keroh Prison,409,386,23,197,160,52,237,73,54,45
2023-04-30,Melaka,Sungai Udang Prison,376,355,21,181,147,48,218,67,49,42
2023-04-30,Melaka,Banda Hilir Prison,327,309,18,158,128,41,190,58,43,36
2023-04-30,Negeri Sembilan,Seremban Prison,437,413,24,211,171,55,253,78,58,48
2023-04-30,Negeri Sembilan,Jelebu Prison,397,375,22,191,155,51,230,71,52,44
2023-04-30,Kelantan,Pengkalan Chepa Prison,278,262,16,134,108,36,161,49,36,32
2023-04-30,Terengganu,Marang Prison,278,262,16,134,108,36,161,49,36,32
2023-05-31,Selangor,Sungai Buloh Prison,9417,8806,611,4781,3885,751,5422,1571,1156,1268
2023-05-31,Selangor,Kajang Prison,3923,3668,255,1991,1618,314,2258,654,481,530
2023-05-31,Selangor,Kajang Women's Prison,2355,0,2355,1195,971,189,1356,392,289,318
2023-05-31,Sarawak,Puncak Borneo Prison,1896,1773,123,962,782,152,1091,316,232,257
2023-05-31,Sarawak,Sibu Prison,1084,1013,71,550,447,87,624,180,133,147
2023-05-31,Sarawak,Miri Prison,2088,1952,136,1060,861,167,1202,348,256,282
2023-05-31,Sarawak,Bintulu Prison,1260,1178,82,639,519,102,725,210,154,171
2023-05-31,Sarawak,Sri Aman Prison,1549,1448,101,786,639,124,891,258,190,210
2023-05-31,Sarawak,Limbang Prison,2212,2068,144,1123,912,177,1273,369,271,299
2023-05-31,Johor,Simpang Renggam Prison,4087,3821,266,2075,1686,326,2353,681,501,552
2023-05-31,Johor,Kluang Prison,4881,4564,317,2478,2013,390,2810,814,599,658
2023-05-31,Sabah,Kota Kinabalu Prison,1626,1520,106,825,670,131,936,271,199,220
2023-05-31,Sabah,Kota Kinabalu Women's Prison,1600,0,1600,812,660,128,921,266,196,217
2023-05-31,Sabah,Tawau Prison,1871,1749,122,950,771,150,1077,312,229,253
2023-05-31,Sabah,Sandakan Prison,1629,1523,106,827,672,130,938,271,200,220
2023-05-31,Perak,Taiping Prison,2242,2096,146,1138,924,180,1290,374,275,303
2023-05-31,Perak,Tapah Prison,1569,1467,102,796,647,126,903,261,192,213
2023-05-31,Perak,Kamunting Detention Centre,673,629,44,341,277,55,387,112,82,92
2023-05-31,Kedah,Pokok Sena Prison,961,898,63,487,396,78,553,160,117,131
2023-05-31,Kedah,Sungai Petani Prison,1376,1286,90,698,567,111,792,229,168,187
2023-05-31,Kedah,Alor Star Prison,1026,959,67,520,423,83,590,171,125,140
2023-05-31,Pahang,Bentong Prison,1409,1317,92,715,581,113,811,235,172,191
2023-05-31,Pahang,Penor Prison,1393,1302,91,707,574,112,802,232,171,188
2023-05-31,Penang,Penang Prison,789,737,52,400,325,64,454,131,96,108
2023-05-31,Penang,Seberang Prai Prison,892,834,58,452,367,73,513,148,109,122
2023-05-31,Melaka,Ayer Keroh Prison,382,357,25,193,157,32,219,63,46,54
2023-05-31,Melaka,Sungai Udang Prison,394,368,26,200,162,32,226,65,48,55
2023-05-31,Melaka,Banda Hilir Prison,345,322,23,175,142,28,198,57,42,48
2023-05-31,Negeri Sembilan,Seremban Prison,417,389,28,211,172,34,240,69,51,57
2023-05-31,Negeri Sembilan,Jelebu Prison,423,395,28,214,174,35,243,70,51,59
2023-05-31,Kelantan,Pengkalan Chepa Prison,280,261,19,142,115,23,161,46,34,39
2023-05-31,Terengganu,Marang Prison,280,261,19,142,115,23,161,46,34,39
2023-06-30,Selangor,Sungai Buloh Prison,9332,8816,516,4383,3504,1445,5356,1468,1298,1210
2023-06-30,Selangor,Kajang Prison,3888,3673,215,1826,1459,603,2231,611,541,505
2023-06-30,Selangor,Kajang Women's Prison,2334,0,2334,1096,876,362,1339,367,324,304
2023-06-30,Sarawak,Puncak Borneo Prison,1259,1189,70,591,472,196,722,198,175,164
2023-06-30,Sarawak,Sibu Prison,2251,2126,125,1057,845,349,1292,354,313,292
2023-06-30,Sarawak,Miri Prison,1527,1442,85,717,573,237,876,240,212,199
2023-06-30,Sarawak,Bintulu Prison,1888,1783,105,886,708,294,1083,297,262,246
2023-06-30,Sarawak,Sri Aman Prison,1715,1620,95,805,643,267,984,269,238,224
2023-06-30,Sarawak,Limbang Prison,1359,1283,76,638,510,211,780,213,189,177
2023-06-30,Johor,Simpang Renggam Prison,4335,4095,240,2036,1627,672,2488,682,603,562
2023-06-30,Johor,Kluang Prison,4553,4301,252,2138,1709,706,2613,716,633,591
2023-06-30,Sabah,Kota Kinabalu Prison,1863,1760,103,875,699,289,1069,293,259,242
2023-06-30,Sabah,Kota Kinabalu Women's Prison,1415,0,1415,664,531,220,812,222,196,185
2023-06-30,Sabah,Tawau Prison,1629,1538,91,765,611,253,935,256,226,212
2023-06-30,Sabah,Sandakan Prison,1759,1661,98,826,660,273,1009,276,244,230
2023-06-30,Perak,Taiping Prison,2222,2099,123,1043,834,345,1275,349,309,289
2023-06-30,Perak,Tapah Prison,1555,1469,86,730,583,242,892,244,216,203
2023-06-30,Perak,Kamunting Detention Centre,667,630,37,313,250,104,382,104,92,89
2023-06-30,Kedah,Pokok Sena Prison,1176,1111,65,552,441,183,675,185,163,153
2023-06-30,Kedah,Sungai Petani Prison,1140,1076,64,535,428,177,654,179,158,149
2023-06-30,Kedah,Alor Star Prison,1017,960,57,477,381,159,583,160,141,133
2023-06-30,Pahang,Bentong Prison,1304,1231,73,612,489,203,748,205,181,170
2023-06-30,Pahang,Penor Prison,1473,1391,82,691,553,229,845,231,205,192
2023-06-30,Penang,Penang Prison,758,716,42,356,284,118,435,119,105,99
2023-06-30,Penang,Seberang Prai Prison,908,857,51,426,340,142,521,142,126,119
2023-06-30,Melaka,Ayer Keroh Prison,332,313,19,155,124,53,190,52,46,44
2023-06-30,Melaka,Sungai Udang Prison,379,358,21,178,142,59,217,59,52,51
2023-06-30,Melaka,Banda Hilir Prison,400,377,23,187,150,63,229,62,55,54
2023-06-30,Negeri Sembilan,Seremban Prison,396,374,22,185,148,63,227,62,55,52
2023-06-30,Negeri Sembilan,Jelebu Prison,437,412,25,205,164,68,250,68,60,59
2023-06-30,Kelantan,Pengkalan Chepa Prison,277,261,16,130,104,43,159,43,38,37
2023-06-30,Terengganu,Marang Prison,277,261,16,130,104,43,159,43,38,37
2023-07-31,Selangor,Sungai Buloh Prison,8892,8116,776,4343,3627,922,4969,1522,1369,1032
2023-07-31,Selangor,Kajang Prison,3705,3381,324,1809,1511,385,2070,634,570,431
2023-07-31,Selangor,Kajang Women's Prison,2223,0,2223,1085,906,232,1242,380,342,259
2023-07-31,Sarawak,Puncak Borneo Prison,1968,1796,172,961,802,205,1099,336,303,230
2023-07-31,Sarawak,Sibu Prison,1419,1295,124,693,578,148,793,242,218,166
2023-07-31,Sarawak,Miri Prison,1464,1336,128,715,597,152,818,250,225,171
2023-07-31,Sarawak,Bintulu Prison,1084,989,95,529,442,113,605,185,167,127
2023-07-31,Sarawak,Sri Aman Prison,1634,1491,143,798,666,170,913,279,251,191
2023-07-31,Sarawak,Limbang Prison,1958,1787,171,956,798,204,1094,335,301,228
2023-07-31,Johor,Simpang Renggam Prison,4395,4011,384,2146,1792,457,2456,752,677,510
2023-07-31,Johor,Kluang Prison,4073,3717,356,1989,1661,423,2276,697,627,473
2023-07-31,Sabah,Kota Kinabalu Prison,1500,1369,131,732,611,157,838,256,231,175
2023-07-31,Sabah,Kota Kinabalu Women's Prison,1430,0,1430,698,583,149,799,244,220,167
2023-07-31,Sabah,Tawau Prison,1098,1002,96,536,447,115,613,187,169,129
2023-07-31,Sabah,Sandakan Prison,2323,2120,203,1134,947,242,1298,397,357,271
2023-07-31,Perak,Taiping Prison,2117,1932,185,1034,863,220,1183,362,326,246
2023-07-31,Perak,Tapah Prison,1481,1351,130,723,604,154,827,253,228,173
2023-07-31,Perak,Kamunting Detention Centre,636,580,56,310,259,67,355,108,97,76
2023-07-31,Kedah,Pokok Sena Prison,975,889,86,476,397,102,544,166,150,115
2023-07-31,Kedah,Sungai Petani Prison,786,717,69,383,320,83,439,134,121,92
2023-07-31,Kedah,Alor Star Prison,1414,1290,124,690,576,148,790,242,217,165
2023-07-31,Pahang,Bentong Prison,1249,1140,109,610,509,130,698,213,192,146
2023-07-31,Pahang,Penor Prison,1397,1275,122,682,569,146,780,239,215,163
2023-07-31,Penang,Penang Prison,818,746,72,399,333,86,457,140,126,95
2023-07-31,Penang,Seberang Prai Prison,769,701,68,375,313,81,429,131,118,91
2023-07-31,Melaka,Ayer Keroh Prison,354,323,31,172,144,38,197,60,54,43
2023-07-31,Melaka,Sungai Udang Prison,331,302,29,161,135,35,184,56,50,41
2023-07-31,Melaka,Banda Hilir Prison,373,340,33,182,152,39,208,63,57,45
2023-07-31,Negeri Sembilan,Seremban Prison,410,374,36,200,167,43,229,70,63,48
2023-07-31,Negeri Sembilan,Jelebu Prison,383,349,34,187,156,40,214,65,59,45
2023-07-31,Kelantan,Pengkalan Chepa Prison,264,240,24,128,107,29,147,45,40,32
2023-07-31,Terengganu,Marang Prison,264,240,24,128,107,29,147,45,40,32
2023-08-31,Selangor,Sungai Buloh Prison,8977,8299,678,4420,3494,1063,5457,1518,1411,591
2023-08-31,Selangor,Kajang Prison,3740,3457,283,1841,1455,444,2273,632,588,247
2023-08-31,Selangor,Kajang Women's Prison,2246,0,2246,1106,874,266,1365,379,353,149
2023-08-31,Sarawak,Puncak Borneo Prison,1769,1635,134,871,688,210,1075,299,278,117
2023-08-31,Sarawak,Sibu Prison,1742,1610,132,857,678,207,1059,294,273,116
2023-08-31,Sarawak,Miri Prison,1483,1371,112,730,577,176,901,250,233,99
2023-08-31,Sarawak,Bintulu Prison,1755,1622,133,864,683,208,1066,296,275,118
2023-08-31,Sarawak,Sri Aman Prison,1141,1054,87,561,444,136,693,192,179,77
2023-08-31,Sarawak,Limbang Prison,1729,1598,131,851,673,205,1051,292,271,115
2023-08-31,Johor,Simpang Renggam Prison,4075,3767,308,2006,1586,483,2477,689,640,269
2023-08-31,Johor,Kluang Prison,4475,4137,338,2203,1741,531,2720,756,703,296
2023-08-31,Sabah,Kota Kinabalu Prison,1489,1376,113,733,579,177,905,251,234,99
2023-08-31,Sabah,Kota Kinabalu Women's Prison,1719,0,1719,846,669,204,1045,290,270,114
2023-08-31,Sabah,Tawau Prison,1572,1453,119,774,611,187,955,265,247,105
2023-08-31,Sabah,Sandakan Prison,1633,1509,124,804,635,194,992,276,256,109
2023-08-31,Perak,Taiping Prison,2137,1975,162,1052,831,254,1299,361,335,142
2023-08-31,Perak,Tapah Prison,1496,1383,113,736,582,178,909,253,235,99
2023-08-31,Perak,Kamunting Detention Centre,642,593,49,316,249,77,390,108,100,44
2023-08-31,Kedah,Pokok Sena Prison,1111,1027,84,547,432,132,675,187,174,75
2023-08-31,Kedah,Sungai Petani Prison,972,898,74,478,378,116,590,164,152,66
2023-08-31,Kedah,Alor Star Prison,1123,1038,85,553,437,133,682,189,176,76
2023-08-31,Pahang,Bentong Prison,1337,1236,101,658,520,159,812,226,210,89
2023-08-31,Pahang,Penor Prison,1335,1234,101,657,519,159,811,225,209,90
2023-08-31,Penang,Penang Prison,816,754,62,401,317,98,496,138,128,54
2023-08-31,Penang,Seberang Prai Prison,787,727,60,387,306,94,478,133,123,53
2023-08-31,Melaka,Ayer Keroh Prison,384,355,29,189,149,46,233,64,60,27
2023-08-31,Melaka,Sungai Udang Prison,298,275,23,146,115,37,181,50,46,21
2023-08-31,Melaka,Banda Hilir Prison,386,356,30,190,150,46,234,65,60,27
2023-08-31,Negeri Sembilan,Seremban Prison,408,377,31,200,158,50,248,69,64,27
2023-08-31,Negeri Sembilan,Jelebu Prison,393,363,30,193,152,48,238,66,61,28
2023-08-31,Kelantan,Pengkalan Chepa Prison,267,246,21,131,103,33,162,45,41,19
2023-08-31,Terengganu,Marang Prison,267,246,21,131,103,33,162,45,41,19
2023-09-30,Selangor,Sungai Buloh Prison,8778,8170,608,4145,3632,1001,5123,1377,1169,1109
2023-09-30,Selangor,Kajang Prison,3657,3403,254,1727,1513,417,2134,574,487,462
2023-09-30,Selangor,Kajang Women's Prison,2195,0,2195,1036,908,251,1281,344,292,278
2023-09-30,Sarawak,Puncak Borneo Prison,979,911,68,462,405,112,571,153,130,125
2023-09-30,Sarawak,Sibu Prison,2212,2058,154,1044,915,253,1291,347,294,280
2023-09-30,Sarawak,Miri Prison,1133,1054,79,535,468,130,661,177,150,145
2023-09-30,Sarawak,Bintulu Prison,2187,2035,152,1032,904,251,1276,343,291,277
2023-09-30,Sarawak,Sri Aman Prison,1468,1366,102,693,607,168,856,230,195,187
2023-09-30,Sarawak,Limbang Prison,1426,1327,99,673,590,163,832,223,189,182
2023-09-30,Johor,Simpang Renggam Prison,4067,3785,282,1920,1682,465,2374,638,541,514
2023-09-30,Johor,Kluang Prison,4293,3995,298,2027,1776,490,2505,673,571,544
2023-09-30,Sabah,Kota Kinabalu Prison,1380,1284,96,651,571,158,805,216,183,176
2023-09-30,Sabah,Kota Kinabalu Women's Prison,1941,0,1941,916,803,222,1133,304,258,246
2023-09-30,Sabah,Tawau Prison,1385,1289,96,654,573,158,808,217,184,176
2023-09-30,Sabah,Sandakan Prison,1564,1455,109,738,647,179,912,245,208,199
2023-09-30,Perak,Taiping Prison,2090,1945,145,987,864,239,1219,328,278,265
2023-09-30,Perak,Tapah Prison,1463,1361,102,690,605,168,853,229,194,187
2023-09-30,Perak,Kamunting Detention Centre,627,583,44,296,259,72,365,98,83,81
2023-09-30,Kedah,Pokok Sena Prison,1127,1049,78,532,466,129,657,176,150,144
2023-09-30,Kedah,Sungai Petani Prison,995,926,69,469,411,115,580,156,132,127
2023-09-30,Kedah,Alor Star Prison,1013,942,71,478,419,116,591,159,134,129
2023-09-30,Pahang,Bentong Prison,1228,1143,85,579,508,141,716,192,163,157
2023-09-30,Pahang,Penor Prison,1384,1288,96,653,572,159,807,217,184,176
2023-09-30,Penang,Penang Prison,751,699,52,354,310,87,438,117,100,96
2023-09-30,Penang,Seberang Prai Prison,816,759,57,385,337,94,476,128,108,104
2023-09-30,Melaka,Ayer Keroh Prison,346,322,24,163,143,40,201,54,46,45
2023-09-30,Melaka,Sungai Udang Prison,344,320,24,162,142,40,200,54,45,45
2023-09-30,Melaka,Banda Hilir Prison,355,330,25,167,146,42,207,55,47,46
2023-09-30,Negeri Sembilan,Seremban Prison,379,352,27,178,156,45,221,59,50,49
2023-09-30,Negeri Sembilan,Jelebu Prison,404,376,28,190,167,47,235,63,53,53
2023-09-30,Kelantan,Pengkalan Chepa Prison,261,242,19,123,107,31,152,40,34,35
2023-09-30,Terengganu,Marang Prison,261,242,19,123,107,31,152,40,34,35
2023-10-31,Selangor,Sungai Buloh Prison,8840,8258,582,4301,3314,1225,5199,1460,1191,990
2023-10-31,Selangor,Kajang Prison,3683,3440,243,1792,1380,511,2166,608,496,413
2023-10-31,Selangor,Kajang Women's Prison,2211,0,2211,1075,829,307,1300,365,298,248
2023-10-31,Sarawak,Puncak Borneo Prison,1442,1347,95,701,540,201,848,238,194,162
2023-10-31,Sarawak,Sibu Prison,2141,2000,141,1041,802,298,1259,353,288,241
2023-10-31,Sarawak,Miri Prison,1590,1485,105,773,596,221,935,262,214,179
2023-10-31,Sarawak,Bintulu Prison,1728,1614,114,840,647,241,1016,285,232,195
2023-10-31,Sarawak,Sri Aman Prison,1638,1530,108,797,614,227,963,270,220,185
2023-10-31,Sarawak,Limbang Prison,932,870,62,453,349,130,548,153,125,106
2023-10-31,Johor,Simpang Renggam Prison,3899,3642,257,1897,1461,541,2293,644,525,437
2023-10-31,Johor,Kluang Prison,4520,4222,298,2199,1694,627,2658,746,609,507
2023-10-31,Sabah,Kota Kinabalu Prison,1775,1658,117,863,665,247,1044,293,239,199
2023-10-31,Sabah,Kota Kinabalu Women's Prison,1675,0,1675,815,628,232,985,276,225,189
2023-10-31,Sabah,Tawau Prison,1144,1068,76,556,428,160,672,188,154,130
2023-10-31,Sabah,Sandakan Prison,1720,1606,114,836,644,240,1011,284,231,194
2023-10-31,Perak,Taiping Prison,2104,1965,139,1023,788,293,1237,347,283,237
2023-10-31,Perak,Tapah Prison,1473,1376,97,716,552,205,866,243,198,166
2023-10-31,Perak,Kamunting Detention Centre,632,590,42,307,236,89,371,104,85,72
2023-10-31,Kedah,Pokok Sena Prison,1104,1031,73,537,413,154,649,182,148,125
2023-10-31,Kedah,Sungai Petani Prison,1165,1088,77,566,436,163,685,192,157,131
2023-10-31,Kedah,Alor Star Prison,888,829,59,432,332,124,522,146,119,101
2023-10-31,Pahang,Bentong Prison,1240,1158,82,603,464,173,729,204,167,140
2023-10-31,Pahang,Penor Prison,1391,1299,92,676,521,194,818,229,187,157
2023-10-31,Penang,Penang Prison,756,706,50,367,283,106,444,124,101,87
2023-10-31,Penang,Seberang Prai Prison,822,767,55,399,308,115,483,135,110,94
2023-10-31,Melaka,Ayer Keroh Prison,344,321,23,167,128,49,202,56,46,40
2023-10-31,Melaka,Sungai Udang Prison,297,277,20,144,111,42,174,49,40,34
2023-10-31,Melaka,Banda Hilir Prison,411,383,28,199,154,58,241,67,55,48
2023-10-31,Negeri Sembilan,Seremban Prison,380,354,26,184,142,54,223,62,51,44
2023-10-31,Negeri Sembilan,Jelebu Prison,409,382,27,199,153,57,240,67,55,47
2023-10-31,Kelantan,Pengkalan Chepa Prison,263,245,18,127,98,38,154,43,35,31
2023-10-31,Terengganu,Marang Prison,263,245,18,127,98,38,154,43,35,31
2023-11-30,Selangor,Sungai Buloh Prison,8907,8373,534,4416,3415,1076,5418,1466,1213,810
2023-11-30,Selangor,Kajang Prison,3711,3488,223,1840,1423,448,2257,611,505,338
2023-11-30,Selangor,Kajang Women's Prison,2227,0,2227,1104,854,269,1354,366,303,204
2023-11-30,Sarawak,Puncak Borneo Prison,1812,1703,109,898,694,220,1102,298,246,166
2023-11-30,Sarawak,Sibu Prison,1574,1479,95,780,603,191,957,259,214,144
2023-11-30,Sarawak,Miri Prison,1416,1331,85,702,543,171,861,233,192,130
2023-11-30,Sarawak,Bintulu Prison,2016,1895,121,999,773,244,1226,331,274,185
2023-11-30,Sarawak,Sri Aman Prison,1246,1171,75,617,477,152,757,205,169,115
2023-11-30,Sarawak,Limbang Prison,1479,1390,89,733,567,179,899,243,201,136
2023-11-30,Johor,Simpang Renggam Prison,4470,4202,268,2216,1714,540,2719,736,609,406
2023-11-30,Johor,Kluang Prison,4013,3772,241,1989,1538,486,2441,660,546,366
2023-11-30,Sabah,Kota Kinabalu Prison,1523,1431,92,755,584,184,926,250,207,140
2023-11-30,Sabah,Kota Kinabalu Women's Prison,1770,0,1770,877,678,215,1076,291,241,162
2023-11-30,Sabah,Tawau Prison,1344,1263,81,666,515,163,817,221,183,123
2023-11-30,Sabah,Sandakan Prison,1725,1621,104,855,661,209,1049,284,235,157
2023-11-30,Perak,Taiping Prison,2120,1993,127,1051,813,256,1289,349,288,194
2023-11-30,Perak,Tapah Prison,1484,1395,89,735,569,180,902,244,202,136
2023-11-30,Perak,Kamunting Detention Centre,637,598,39,315,244,78,387,104,86,60
2023-11-30,Kedah,Pokok Sena Prison,958,900,58,475,367,116,582,157,130,89
2023-11-30,Kedah,Sungai Petani Prison,1136,1067,69,563,435,138,691,187,154,104
2023-11-30,Kedah,Alor Star Prison,1087,1021,66,539,416,132,661,179,148,99
2023-11-30,Pahang,Bentong Prison,1390,1306,84,689,533,168,845,228,189,128
2023-11-30,Pahang,Penor Prison,1261,1185,76,625,483,153,767,207,171,116
2023-11-30,Penang,Penang Prison,858,806,52,425,329,104,521,141,116,80
2023-11-30,Penang,Seberang Prai Prison,732,688,44,362,280,90,445,120,99,68
2023-11-30,Melaka,Ayer Keroh Prison,336,315,21,166,128,42,204,55,45,32
2023-11-30,Melaka,Sungai Udang Prison,445,418,27,220,170,55,270,73,60,42
2023-11-30,Melaka,Banda Hilir Prison,279,262,17,138,106,35,169,45,38,27
2023-11-30,Negeri Sembilan,Seremban Prison,422,396,26,209,161,52,256,69,57,40
2023-11-30,Negeri Sembilan,Jelebu Prison,373,350,23,184,143,46,226,61,50,36
2023-11-30,Kelantan,Pengkalan Chepa Prison,265,249,16,131,101,33,161,43,36,25
2023-11-30,Terengganu,Marang Prison,265,249,16,131,101,33,161,43,36,25
2023-12-31,Selangor,Sungai Buloh Prison,9000,8339,661,4184,3758,1058,5021,1523,1220,1236
2023-12-31,Selangor,Kajang Prison,3750,3474,276,1743,1565,442,2092,634,508,516
2023-12-31,Selangor,Kajang Women's Prison,2250,0,2250,1046,939,265,1255,380,305,310
2023-12-31,Sarawak,Puncak Borneo Prison,1267,1173,94,589,529,149,706,214,171,176
2023-12-31,Sarawak,Sibu Prison,1615,1496,119,750,674,191,901,273,219,222
2023-12-31,Sarawak,Miri Prison,1938,1795,143,901,809,228,1081,328,262,267
2023-12-31,Sarawak,Bintulu Prison,1371,1270,101,637,572,162,764,232,185,190
2023-12-31,Sarawak,Sri Aman Prison,1247,1155,92,579,520,148,695,211,169,172
2023-12-31,Sarawak,Limbang Prison,2205,2043,162,1025,920,260,1230,373,299,303
2023-12-31,Johor,Simpang Renggam Prison,3942,3652,290,1832,1646,464,2199,667,534,542
2023-12-31,Johor,Kluang Prison,4629,4289,340,2152,1932,545,2582,783,627,637
2023-12-31,Sabah,Kota Kinabalu Prison,1103,1022,81,512,460,131,615,186,149,153
2023-12-31,Sabah,Kota Kinabalu Women's Prison,1535,0,1535,713,640,182,856,259,208,212
2023-12-31,Sabah,Tawau Prison,1431,1325,106,665,597,169,798,242,194,197
2023-12-31,Sabah,Sandakan Prison,2359,2185,174,1096,985,278,1316,399,319,325
2023-12-31,Perak,Taiping Prison,2142,1984,158,995,894,253,1195,362,290,295
2023-12-31,Perak,Tapah Prison,1499,1388,111,697,625,177,836,253,203,207
2023-12-31,Perak,Kamunting Detention Centre,644,596,48,299,268,77,359,109,87,89
2023-12-31,Kedah,Pokok Sena Prison,1292,1197,95,600,539,153,720,218,175,179
2023-12-31,Kedah,Sungai Petani Prison,916,848,68,425,382,109,511,155,124,126
2023-12-31,Kedah,Alor Star Prison,1006,932,74,467,420,119,561,170,136,139
2023-12-31,Pahang,Bentong Prison,1317,1220,97,612,549,156,734,222,178,183
2023-12-31,Pahang,Penor Prison,1361,1261,100,632,568,161,759,230,184,188
2023-12-31,Penang,Penang Prison,774,717,57,359,323,92,431,131,104,108
2023-12-31,Penang,Seberang Prai Prison,833,771,62,387,347,99,464,141,112,116
2023-12-31,Melaka,Ayer Keroh Prison,316,292,24,146,131,39,176,53,42,45
2023-12-31,Melaka,Sungai Udang Prison,427,395,32,198,178,51,238,72,57,60
2023-12-31,Melaka,Banda Hilir Prison,328,303,25,152,136,40,183,55,44,46
2023-12-31,Negeri Sembilan,Seremban Prison,402,372,30,186,167,49,224,68,54,56
2023-12-31,Negeri Sembilan,Jelebu Prison,401,371,30,186,167,48,223,67,54,57
2023-12-31,Kelantan,Pengkalan Chepa Prison,267,247,20,124,111,32,148,45,36,38
2023-12-31,Terengganu,Marang Prison,267,247,20,124,111,32,148,45,36,38
2024-01-31,Selangor,Sungai Buloh Prison,9066,8390,676,4422,3555,1089,5081,1605,1336,1044
2024-01-31,Selangor,Kajang Prison,3777,3495,282,1842,1481,454,2117,668,556,436
2024-01-31,Selangor,Kajang Women's Prison,2268,0,2268,1106,889,273,1271,401,334,262
2024-01-31,Sarawak,Puncak Borneo Prison,934,864,70,455,366,113,523,165,137,109
2024-01-31,Sarawak,Sibu Prison,1862,1723,139,908,730,224,1043,329,274,216
2024-01-31,Sarawak,Miri Prison,1838,1701,137,896,720,222,1030,325,271,212
2024-01-31,Sarawak,Bintulu Prison,1339,1239,100,653,525,161,750,237,197,155
2024-01-31,Sarawak,Sri Aman Prison,1818,1682,136,886,712,220,1019,321,268,210
2024-01-31,Sarawak,Limbang Prison,1923,1779,144,938,754,231,1077,340,283,223
2024-01-31,Johor,Simpang Renggam Prison,4293,3973,320,2094,1683,516,2406,760,633,494
2024-01-31,Johor,Kluang Prison,4341,4017,324,2117,1702,522,2433,768,640,500
2024-01-31,Sabah,Kota Kinabalu Prison,1751,1620,131,854,686,211,981,310,258,202
2024-01-31,Sabah,Kota Kinabalu Women's Prison,1462,0,1462,713,573,176,819,258,215,170
2024-01-31,Sabah,Tawau Prison,1595,1476,119,778,625,192,894,282,235,184
2024-01-31,Sabah,Sandakan Prison,1668,1543,125,813,654,201,934,295,245,194
2024-01-31,Perak,Taiping Prison,2158,1997,161,1052,846,260,1209,382,318,249
2024-01-31,Perak,Tapah Prison,1510,1397,113,736,592,182,846,267,222,175
2024-01-31,Perak,Kamunting Detention Centre,649,600,49,316,254,79,363,114,95,77
2024-01-31,Kedah,Pokok Sena Prison,858,794,64,418,336,104,480,151,126,101
2024-01-31,Kedah,Sungai Petani Prison,1283,1187,96,625,503,155,719,227,189,148
2024-01-31,Kedah,Alor Star Prison,1097,1015,82,535,430,132,614,194,161,128
2024-01-31,Pahang,Bentong Prison,1320,1221,99,643,517,160,739,233,194,154
2024-01-31,Pahang,Penor Prison,1378,1275,103,672,540,166,772,244,203,159
2024-01-31,Penang,Penang Prison,923,854,69,450,361,112,517,163,136,107
2024-01-31,Penang,Seberang Prai Prison,696,644,52,339,272,85,390,123,102,81
2024-01-31,Melaka,Ayer Keroh Prison,360,333,27,175,141,44,201,63,53,43
2024-01-31,Melaka,Sungai Udang Prison,399,369,30,194,156,49,223,70,58,48
2024-01-31,Melaka,Banda Hilir Prison,320,296,24,156,125,39,179,56,47,38
2024-01-31,Negeri Sembilan,Seremban Prison,353,326,27,172,138,43,197,62,52,42
2024-01-31,Negeri Sembilan,Jelebu Prison,456,422,34,222,178,56,255,80,67,54
2024-01-31,Kelantan,Pengkalan Chepa Prison,269,248,21,131,105,33,150,47,39,33
2024-01-31,Terengganu,Marang Prison,269,248,21,131,105,33,150,47,39,33
2024-02-29,Selangor,Sungai Buloh Prison,9258,8587,671,4391,3653,1214,5273,1426,1181,1378
2024-02-29,Selangor,Kajang Prison,3857,3577,280,1829,1521,507,2196,594,492,575
2024-02-29,Selangor,Kajang Women's Prison,2315,0,2315,1098,913,304,1318,356,295,346
2024-02-29,Sarawak,Puncak Borneo Prison,2187,2028,159,1037,862,288,1245,337,279,326
